county_fips,county_name,state_name,state_code,median_home_value_all,median_home_value_4br,median_home_value_5br,dem_pct,rep_pct,lean_score,gun_law_grade,gun_death_rate,population,exotic_animal_rating,allows_primates,allows_big_cats,allows_reptiles,marijuana_status,recreational_legal,medical_legal,permissiveness_score,median_home_value_all_formatted,median_home_value_4br_formatted,median_home_value_5br_formatted,political_lean,gun_law_strength
13125.0,Glascock County,GA,GA,182382.94730650503,,,8.0,92.0,-84.0,F,19.1,9088,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$182,383",N/A,N/A,Strong Republican,Minimal
13061.0,Clay County,GA,GA,155187.48035098633,,,53.8,46.2,7.6,F,19.1,25562,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$155,187",N/A,N/A,Lean Democrat,Minimal
20165.0,Rush County,KS,KS,86600.7863637675,137866.8891152156,,18.8,81.2,-62.4,F,16.8,29173,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$86,601","$137,867",N/A,Strong Republican,Minimal
48191.0,Hall County,TX,TX,71504.44321058731,,,13.0,87.0,-74.0,F,15.6,20282,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$71,504",N/A,N/A,Strong Republican,Minimal
46071.0,Jackson County,SD,SD,128443.1188878643,,,32.2,67.8,-35.6,F,13.7,24330,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$128,443",N/A,N/A,Strong Republican,Minimal
31135.0,Perkins County,NE,NE,212931.3255752935,311823.66513596155,,13.3,86.7,-73.4,F,10.5,14641,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$212,931","$311,824",N/A,Strong Republican,Minimal
48385.0,Real County,TX,TX,276970.88730440947,,,16.2,83.8,-67.6,F,15.6,26778,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$276,971",N/A,N/A,Strong Republican,Minimal
20195.0,Trego County,KS,KS,133880.69294280492,190621.5135569297,,14.9,85.1,-70.2,F,16.8,29264,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$133,881","$190,622",N/A,Strong Republican,Minimal
20039.0,Decatur County,KS,KS,99582.46366441876,148788.33999843252,176068.6288788068,15.0,85.0,-70.0,F,16.8,10075,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$99,582","$148,788","$176,069",Strong Republican,Minimal
20109.0,Logan County,KS,KS,147315.8552479598,194260.80905415257,,42.5,57.5,-15.0,F,16.8,15412,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$147,316","$194,261",N/A,Lean Republican,Minimal
20063.0,Gove County,KS,KS,137795.44913541235,189981.84169835196,,10.9,89.1,-78.2,F,16.8,20686,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$137,795","$189,982",N/A,Strong Republican,Minimal
31017.0,Brown County,NE,NE,148708.5453201084,246200.64199379637,,12.3,87.7,-75.4,F,10.5,12230,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$148,709","$246,201",N/A,Strong Republican,Minimal
20129.0,Morton County,KS,KS,98500.45162218488,137005.4318655389,,16.0,84.0,-68.0,F,16.8,20432,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$98,500","$137,005",N/A,Strong Republican,Minimal
20135.0,Ness County,KS,KS,92773.91993659,157424.47041632017,,15.5,84.5,-69.0,F,16.8,16002,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$92,774","$157,424",N/A,Strong Republican,Minimal
20023.0,Cheyenne County,KS,KS,158564.49295257463,213510.1832021928,,14.8,85.2,-70.4,F,16.8,18947,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$158,564","$213,510",N/A,Strong Republican,Minimal
31087.0,Hitchcock County,NE,NE,145094.9068924197,192579.5575370252,,10.7,89.3,-78.6,F,10.5,18686,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$145,095","$192,580",N/A,Strong Republican,Minimal
46107.0,Potter County,SD,SD,211573.86446041212,,,16.8,83.2,-66.4,F,13.7,22915,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$211,574",N/A,N/A,Strong Republican,Minimal
20017.0,Chase County,KS,KS,154595.96773797926,223524.70760393023,,24.2,75.8,-51.6,F,16.8,18074,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$154,596","$223,525",N/A,Strong Republican,Minimal
20075.0,Hamilton County,KS,KS,137569.83947524132,199241.64896760028,,16.3,83.7,-67.4,F,16.8,24374,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$137,570","$199,242",N/A,Strong Republican,Minimal
31133.0,Pawnee County,NE,NE,157952.45377832276,181996.67231132384,,20.7,79.3,-58.6,F,10.5,28539,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$157,952","$181,997",N/A,Strong Republican,Minimal
48079.0,Cochran County,TX,TX,49451.219966141325,,,16.4,83.6,-67.2,F,15.6,9493,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$49,451",N/A,N/A,Strong Republican,Minimal
40057.0,Harmon County,OK,OK,59791.710722268464,,,18.9,81.1,-62.2,F,20.7,22317,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$59,792",N/A,N/A,Strong Republican,Minimal
20153.0,Rawlins County,KS,KS,120630.8759604272,155523.33896126554,196526.96491959703,32.4,67.6,-35.2,F,16.8,6460,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$120,631","$155,523","$196,527",Strong Republican,Minimal
31063.0,Frontier County,NE,NE,158040.6700554186,200710.00233805875,,13.2,86.8,-73.6,F,10.5,19140,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$158,041","$200,710",N/A,Strong Republican,Minimal
49033.0,Rich County,UT,UT,618559.7913906949,,,15.0,85.0,-70.0,F,13.6,24107,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$618,560",N/A,N/A,Strong Republican,Minimal
38041.0,Hettinger County,ND,ND,118820.88975483262,,,15.0,85.0,-70.0,F,13.0,15704,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$118,821",N/A,N/A,Strong Republican,Minimal
49055.0,Wayne County,UT,UT,439186.3365026464,,,23.5,76.5,-53.0,F,13.6,21669,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$439,186",N/A,N/A,Strong Republican,Minimal
56027.0,Niobrara County,WY,WY,185660.2855065681,,,9.2,90.8,-81.6,F,26.1,21648,Moderate,Limited,No,Yes,Fully Illegal,No,No,0,"$185,660",N/A,N/A,Strong Republican,Minimal
20049.0,Elk County,KS,KS,85984.6075060663,,,14.5,85.5,-71.0,F,16.8,11816,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$85,985",N/A,N/A,Strong Republican,Minimal
8115.0,Sedgwick County,CO,CO,162137.15707270824,,,21.3,78.7,-57.4,B,15.4,16639,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$162,137",N/A,N/A,Strong Republican,Moderate
20179.0,Sheridan County,KS,KS,207089.98519544923,260153.83918829195,308963.2567198793,17.4,82.6,-65.2,F,16.8,19424,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$207,090","$260,154","$308,963",Strong Republican,Minimal
20097.0,Kiowa County,KS,KS,154324.7320274651,213070.48462109768,,30.6,69.4,-38.8,F,16.8,18965,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$154,325","$213,070",N/A,Strong Republican,Minimal
20065.0,Graham County,KS,KS,104382.7750031206,154349.83554252936,208119.3544496928,16.6,83.4,-66.8,F,16.8,23146,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$104,383","$154,350","$208,119",Strong Republican,Minimal
38043.0,Kidder County,ND,ND,192287.19841311517,,,17.3,82.7,-65.4,F,13.0,16240,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$192,287",N/A,N/A,Strong Republican,Minimal
38027.0,Eddy County,ND,ND,113690.39925257594,,,26.8,73.2,-46.4,F,13.0,5040,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$113,690",N/A,N/A,Strong Republican,Minimal
13307.0,Webster County,GA,GA,163609.63055791933,,,40.8,59.2,-18.4,F,19.1,10827,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$163,610",N/A,N/A,Lean Republican,Minimal
46111.0,Sanborn County,SD,SD,231341.3393506575,,,21.8,78.2,-56.4,F,13.7,13259,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$231,341",N/A,N/A,Strong Republican,Minimal
48421.0,Sherman County,TX,TX,158173.8964525926,,,6.2,93.8,-87.6,F,15.6,22371,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$158,174",N/A,N/A,Strong Republican,Minimal
38075.0,Renville County,ND,ND,177931.92005966898,,,15.3,84.7,-69.4,F,13.0,19849,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$177,932",N/A,N/A,Strong Republican,Minimal
46097.0,Miner County,SD,SD,188268.17312626945,,,25.8,74.2,-48.4,F,13.7,21232,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$188,268",N/A,N/A,Strong Republican,Minimal
8033.0,Dolores County,CO,CO,289673.3259425271,366394.9822197021,,23.2,76.8,-53.6,B,15.4,12804,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$289,673","$366,395",N/A,Strong Republican,Moderate
53023.0,Garfield County,WA,WA,238659.66865955436,,,25.3,74.7,-49.4,A-,10.9,29173,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$238,660",N/A,N/A,Strong Republican,Strong
40025.0,Cimarron County,OK,OK,75142.59296088929,,,7.1,92.9,-85.8,F,20.7,27101,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$75,143",N/A,N/A,Strong Republican,Minimal
13239.0,Quitman County,GA,GA,109984.5469353634,,,42.3,57.7,-15.4,F,19.1,24582,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$109,985",N/A,N/A,Lean Republican,Minimal
38039.0,Griggs County,ND,ND,124422.30019044706,,,23.8,76.2,-52.4,F,13.0,10374,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$124,422",N/A,N/A,Strong Republican,Minimal
38001.0,Adams County,ND,ND,138064.66877867884,,,18.3,81.7,-63.4,F,13.0,26174,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$138,065",N/A,N/A,Strong Republican,Minimal
51091.0,Highland County,VA,VA,281234.0711951257,374410.75122218,,27.5,72.5,-45.0,B+,13.6,28567,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$281,234","$374,411",N/A,Strong Republican,Moderate
31077.0,Greeley County,NE,NE,200411.72941487064,299218.27976594,,15.7,84.3,-68.6,F,10.5,7524,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$200,412","$299,218",N/A,Strong Republican,Minimal
48109.0,Culberson County,TX,TX,146211.0520338534,,,42.8,57.2,-14.4,F,15.6,14277,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$146,211",N/A,N/A,Lean Republican,Minimal
21201.0,Robertson County,KY,KY,176740.10123352928,,,19.0,81.0,-62.0,F,19.4,23863,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$176,740",N/A,N/A,Strong Republican,Minimal
38095.0,Towner County,ND,ND,120053.47394253698,,,26.6,73.4,-46.8,F,13.0,14885,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$120,053",N/A,N/A,Strong Republican,Minimal
38013.0,Burke County,ND,ND,128669.94979968246,,,12.5,87.5,-75.0,F,13.0,26538,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$128,670",N/A,N/A,Strong Republican,Minimal
20203.0,Wichita County,KS,KS,144689.66002879373,219168.72712262243,,50.3,49.7,0.6,F,16.8,5778,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$144,690","$219,169",N/A,Swing,Minimal
2275.0,Wrangell Borough,AK,AK,301877.94038870547,,,,,,F,24.5,6492,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$301,878",N/A,N/A,Unknown,Minimal
2100.0,Haines Borough,AK,AK,319873.0338652276,,,,,,F,24.5,22044,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$319,873",N/A,N/A,Unknown,Minimal
20187.0,Stanton County,KS,KS,143212.8642288495,196276.71948651248,,16.6,83.4,-66.8,F,16.8,22732,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$143,213","$196,277",N/A,Strong Republican,Minimal
30107.0,Wheatland County,MT,MT,157400.23826466696,203290.10442379164,,19.9,80.1,-60.2,F,23.1,18615,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$157,400","$203,290",N/A,Strong Republican,Minimal
26083.0,Keweenaw County,MI,MI,196075.86308272925,,,43.5,56.5,-13.0,B+,14.6,17132,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$196,076",N/A,N/A,Lean Republican,Moderate
30051.0,Liberty County,MT,MT,216759.2881175079,276807.3062337173,,22.2,77.8,-55.6,F,23.1,15178,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$216,759","$276,807",N/A,Strong Republican,Minimal
48243.0,Jeff Davis County,TX,TX,195822.91641026625,,,39.5,60.5,-21.0,F,15.6,12851,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$195,823",N/A,N/A,Strong Republican,Minimal
30045.0,Judith Basin County,MT,MT,272482.2241052413,406590.770959753,,20.1,79.9,-59.8,F,23.1,21288,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$272,482","$406,591",N/A,Strong Republican,Minimal
29227.0,Worth County,MO,MO,128686.25198646008,,,17.4,82.6,-65.2,F,23.9,12156,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$128,686",N/A,N/A,Strong Republican,Minimal
20025.0,Clark County,KS,KS,85364.58108323265,126091.46138969414,,13.0,87.0,-74.0,F,16.8,7044,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$85,365","$126,091",N/A,Strong Republican,Minimal
48327.0,Menard County,TX,TX,201846.9124082764,,,15.9,84.1,-68.2,F,15.6,12368,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$201,847",N/A,N/A,Strong Republican,Minimal
48011.0,Armstrong County,TX,TX,230338.2970278149,,,6.9,93.1,-86.2,F,15.6,24900,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$230,338",N/A,N/A,Strong Republican,Minimal
41021.0,Gilliam County,OR,OR,242309.43870058548,,,26.6,73.4,-46.8,B,13.0,18635,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$242,309",N/A,N/A,Strong Republican,Moderate
30059.0,Meagher County,MT,MT,309654.4796895999,503575.4699936123,,22.4,77.6,-55.2,F,23.1,14168,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$309,654","$503,575",N/A,Strong Republican,Minimal
31057.0,Dundy County,NE,NE,183435.07165345093,,,10.4,89.6,-79.2,F,10.5,25961,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$183,435",N/A,N/A,Strong Republican,Minimal
31071.0,Garfield County,NE,NE,219082.64044813492,,,11.5,88.5,-77.0,F,10.5,22111,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$219,083",N/A,N/A,Strong Republican,Minimal
31049.0,Deuel County,NE,NE,169717.70029132115,243297.68218479792,,15.2,84.8,-69.6,F,10.5,16328,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$169,718","$243,298",N/A,Strong Republican,Minimal
35011.0,De Baca County,NM,NM,93302.18130254369,,,24.1,75.9,-51.8,C+,22.7,18319,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$93,302",N/A,N/A,Strong Republican,Weak
20083.0,Hodgeman County,KS,KS,150829.67510756955,,,14.3,85.7,-71.4,F,16.8,28852,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$150,830",N/A,N/A,Strong Republican,Minimal
38065.0,Oliver County,ND,ND,234398.7201305006,,,14.6,85.4,-70.8,F,13.0,5342,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$234,399",N/A,N/A,Strong Republican,Minimal
38033.0,Golden Valley County,ND,ND,178307.83633164922,,,12.6,87.4,-74.8,F,13.0,6447,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$178,308",N/A,N/A,Strong Republican,Minimal
31015.0,Boyd County,NE,NE,137020.3183848458,,,12.3,87.7,-75.4,F,10.5,11581,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$137,020",N/A,N/A,Strong Republican,Minimal
31073.0,Gosper County,NE,NE,328442.4960907966,,,18.3,81.7,-63.4,F,10.5,16851,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$328,442",N/A,N/A,Strong Republican,Minimal
46073.0,Jerauld County,SD,SD,195664.1925822648,,,28.0,72.0,-44.0,F,13.7,11317,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$195,664",N/A,N/A,Strong Republican,Minimal
20033.0,Comanche County,KS,KS,82577.85908414687,136912.84775634986,,15.2,84.8,-69.6,F,16.8,21910,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$82,578","$136,913",N/A,Strong Republican,Minimal
30055.0,McCone County,MT,MT,225746.7885386953,,,12.2,87.8,-75.6,F,23.1,15088,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$225,747",N/A,N/A,Strong Republican,Minimal
41055.0,Sherman County,OR,OR,277634.90967393474,,,20.7,79.3,-58.6,B,13.0,17946,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$277,635",N/A,N/A,Strong Republican,Moderate
30075.0,Powder River County,MT,MT,258445.5804550688,,,12.0,88.0,-76.0,F,23.1,28132,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$258,446",N/A,N/A,Strong Republican,Minimal
30019.0,Daniels County,MT,MT,158966.9784049707,218195.01497636677,,16.5,83.5,-67.0,F,23.1,21789,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$158,967","$218,195",N/A,Strong Republican,Minimal
31069.0,Garden County,NE,NE,177005.74284697088,320806.98623304075,,14.6,85.4,-70.8,F,10.5,19567,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$177,006","$320,807",N/A,Strong Republican,Minimal
8017.0,Cheyenne County,CO,CO,196652.7435577498,269368.69522758154,,10.4,89.6,-79.2,B,15.4,19868,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$196,653","$269,369",N/A,Strong Republican,Moderate
32011.0,Eureka County,NV,NV,135850.2199632258,,,10.3,89.7,-79.4,B-,17.4,29370,Permissive,Yes,Yes,Yes,Fully Legal,Yes,Yes,5,"$135,850",N/A,N/A,Strong Republican,Moderate
13265.0,Taliaferro County,GA,GA,135490.42121760364,,,57.5,42.5,15.0,F,19.1,14765,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$135,490",N/A,N/A,Lean Democrat,Minimal
48125.0,Dickens County,TX,TX,86749.56809710366,,,13.6,86.4,-72.8,F,15.6,25124,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$86,750",N/A,N/A,Strong Republican,Minimal
48101.0,Cottle County,TX,TX,65578.50747420847,,,12.9,87.1,-74.2,F,15.6,17466,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$65,579",N/A,N/A,Strong Republican,Minimal
48235.0,Irion County,TX,TX,265425.88778351404,,,11.1,88.9,-77.8,F,15.6,23230,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$265,426",N/A,N/A,Strong Republican,Minimal
46021.0,Campbell County,SD,SD,178435.47082427345,,,14.5,85.5,-71.0,F,13.7,22862,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$178,435",N/A,N/A,Strong Republican,Minimal
20199.0,Wallace County,KS,KS,134614.2051503781,,,18.3,81.7,-63.4,F,16.8,15587,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$134,614",N/A,N/A,Strong Republican,Minimal
20101.0,Lane County,KS,KS,96954.49673629052,144647.97951843133,,38.4,61.6,-23.2,F,16.8,5771,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$96,954","$144,648",N/A,Strong Republican,Minimal
41069.0,Wheeler County,OR,OR,301222.9903634982,453684.8401289974,,25.4,74.6,-49.2,B,13.0,26909,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$301,223","$453,685",N/A,Strong Republican,Moderate
48447.0,Throckmorton County,TX,TX,141153.93992600162,,,7.5,92.5,-85.0,F,15.6,21300,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$141,154",N/A,N/A,Strong Republican,Minimal
8061.0,Kiowa County,CO,CO,156534.27715988588,,,12.1,87.9,-75.8,B,15.4,13770,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$156,534",N/A,N/A,Strong Republican,Moderate
48431.0,Sterling County,TX,TX,179100.877758055,,,6.2,93.8,-87.6,F,15.6,16093,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$179,101",N/A,N/A,Strong Republican,Minimal
48433.0,Stonewall County,TX,TX,96018.34200565472,,,14.8,85.2,-70.4,F,15.6,18803,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$96,018",N/A,N/A,Strong Republican,Minimal
30011.0,Carter County,MT,MT,171686.11389720955,,,9.0,91.0,-82.0,F,23.1,5193,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$171,686",N/A,N/A,Strong Republican,Minimal
6003.0,Alpine County,CA,CA,577557.9194270954,756466.7436498118,,66.3,33.7,32.6,A,9.0,7007,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$577,558","$756,467",N/A,Strong Democrat,Strong
38083.0,Sheridan County,ND,ND,122662.64337598546,,,13.6,86.4,-72.8,F,13.0,22569,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$122,663",N/A,N/A,Strong Republican,Minimal
31149.0,Rock County,NE,NE,136172.46027775912,,,10.2,89.8,-79.6,F,10.5,23778,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$136,172",N/A,N/A,Strong Republican,Minimal
46119.0,Sully County,SD,SD,274238.08815721166,,,19.0,81.0,-62.0,F,13.7,16190,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$274,238",N/A,N/A,Strong Republican,Minimal
48345.0,Motley County,TX,TX,122288.09492654496,,,5.5,94.5,-89.0,F,15.6,14984,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$122,288",N/A,N/A,Strong Republican,Minimal
48045.0,Briscoe County,TX,TX,133290.1242108309,,,9.8,90.2,-80.4,F,15.6,14302,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$133,290",N/A,N/A,Strong Republican,Minimal
20071.0,Greeley County,KS,KS,141498.7544432802,,,12.8,87.2,-74.4,F,16.8,25389,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$141,499",N/A,N/A,Strong Republican,Minimal
30079.0,Prairie County,MT,MT,115974.4792480641,,,18.3,81.7,-63.4,F,23.1,12429,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$115,974",N/A,N/A,Strong Republican,Minimal
48173.0,Glasscock County,TX,TX,273535.9358091401,,,5.7,94.3,-88.6,F,15.6,7261,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$273,536",N/A,N/A,Strong Republican,Minimal
46063.0,Harding County,SD,SD,211756.65837407415,,,6.0,94.0,-88.0,F,13.7,25120,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$211,757",N/A,N/A,Strong Republican,Minimal
48155.0,Foard County,TX,TX,69871.36777688522,,,15.8,84.2,-68.4,F,15.6,11716,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$69,871",N/A,N/A,Strong Republican,Minimal
31165.0,Sioux County,NE,NE,295774.2003510338,,,11.4,88.6,-77.2,F,10.5,26259,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$295,774",N/A,N/A,Strong Republican,Minimal
16025.0,Camas County,ID,ID,361535.7261511676,,,21.9,78.1,-56.2,F,16.3,13921,Moderate,Limited,No,Yes,Fully Illegal,No,No,0,"$361,536",N/A,N/A,Strong Republican,Minimal
30109.0,Wibaux County,MT,MT,212613.72339796528,,,13.3,86.7,-73.4,F,23.1,9378,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$212,614",N/A,N/A,Strong Republican,Minimal
48443.0,Terrell County,TX,TX,124587.5489054008,,,22.9,77.1,-54.2,F,15.6,12815,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$124,588",N/A,N/A,Strong Republican,Minimal
30033.0,Garfield County,MT,MT,267119.933694079,,,4.9,95.1,-90.2,F,23.1,18778,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$267,120",N/A,N/A,Strong Republican,Minimal
31103.0,Keya Paha County,NE,NE,294767.1299736279,,,8.1,91.9,-83.8,F,10.5,24835,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$294,767",N/A,N/A,Strong Republican,Minimal
31085.0,Hayes County,NE,NE,298371.4212111374,,,3.9,96.1,-92.2,F,10.5,29000,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$298,371",N/A,N/A,Strong Republican,Minimal
31113.0,Logan County,NE,NE,180360.10984511877,,,5.8,94.2,-88.4,F,10.5,17728,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$180,360",N/A,N/A,Strong Republican,Minimal
8053.0,Hinsdale County,CO,CO,483205.77624643367,,,43.6,56.4,-12.8,B,15.4,15332,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$483,206",N/A,N/A,Lean Republican,Moderate
16033.0,Clark County,ID,ID,247583.0561565169,,,15.2,84.8,-69.6,F,16.3,14836,Moderate,Limited,No,Yes,Fully Illegal,No,No,0,"$247,583",N/A,N/A,Strong Republican,Minimal
30037.0,Golden Valley County,MT,MT,206688.19335937215,,,13.2,86.8,-73.6,F,23.1,7800,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$206,688",N/A,N/A,Strong Republican,Minimal
8079.0,Mineral County,CO,CO,433752.4346676574,633676.7202887436,,43.2,56.8,-13.6,B,15.4,13333,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$433,752","$633,677",N/A,Lean Republican,Moderate
31183.0,Wheeler County,NE,NE,243363.98609288305,,,11.9,88.1,-76.2,F,10.5,10410,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$243,364",N/A,N/A,Strong Republican,Minimal
31091.0,Hooker County,NE,NE,115789.03446407836,,,13.0,87.0,-74.0,F,10.5,22839,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$115,789",N/A,N/A,Strong Republican,Minimal
8111.0,San Juan County,CO,CO,560585.8155010999,,,66.7,33.3,33.4,B,15.4,28276,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$560,586",N/A,N/A,Strong Democrat,Moderate
30103.0,Treasure County,MT,MT,192184.6072982238,,,13.4,86.6,-73.2,F,23.1,10808,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$192,185",N/A,N/A,Strong Republican,Minimal
31115.0,Loup County,NE,NE,326989.41309955186,,,17.1,82.9,-65.8,F,10.5,11796,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$326,989",N/A,N/A,Strong Republican,Minimal
31007.0,Banner County,NE,NE,375039.3476704948,,,8.9,91.1,-82.2,F,10.5,26180,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$375,039",N/A,N/A,Strong Republican,Minimal
